날짜,리뷰,별점,month
2023년 6월 13일,인증이 안되요?? 휴대폰이 신랑 명의로 되어있어 최초 카카오톡도 신랑정보로 되어있으면 이용할수 없나요??? 인증정보가 다르다고 계속 오류입니다 삭제하고 다시 깔아도 ㅡㅡ 카톡을 새로 시작해야하나?? 우쒸,1,2023년
2021년 10월 2일,새로운 UI가 좋긴 한데 카카오페이를 쓰려면 어플을 꼭 찾아서 들어가야되는게 불편해요 위젯이나 잠금화면에 간단히 실행가능하게 해주면 좋을거같아요,5,2021년
2023년 7월 20일,"혜택 페이지의 모든 버튼, 충전 창의 액수 선택 버튼이 안 눌러집니다. 다시 설치해도 마찬가지. LG V20폰입니다. 어찌 해야 하는지 알려주세요.",1,2023년
2022년 1월 21일,업데이트할때마다 버퍼링. 혹시나 와이파이잡아서 해야하나생각되서 와이파이서 업데이트하는데도 매 한가지네요. 돈잔치하기 급급해서 기술쪽 업그레이드는 신경쓰기힘드신가봐요?,1,2022년
2019년 10월 14일,지문인증 잘 사용하다가 최근에 얼굴인식으로 몇번 사용했었습니다 그런데 지문인증이 더 편한것 같아서 설정을 다시 바꿨는데 지문인증이 안되네요 이것때문에 시간만 날리고 짜증나 죽겠습니다,1,2019년
2022년 1월 5일,카드 사용내역 카테고리 분류 시 같은 가맹점에서 결제한 건은 결제 건마다 카테고리를 분류하려고 하면 같은 가맹점에서 결제된 다른 건들도 같이 카테고리가 변경됩니다.ㅜㅜ 이거만 개선해 주시면 너무 완벽할 거 같아요!,5,2022년
2023년 7월 3일,업데이트하고 주식 편의성이 굉장히 하락함,1,2023년
2023년 8월 31일,이앱만 사용하면5g에서 lte로 변환됨 통신사문제인가했는데 이앱의 문제임 이유가 뭔가요? 답주세요,1,2023년
2023년 8월 17일,이거 1원씩 확인할때 4글자 입력하라고 하는데 대체 왜 2글자만 떠요?ㅋㅋㅋ,1,2023년
2023년 5월 18일,간결한 인터페이스와 직관적인 화면구성을 제공합니다,5,2023년
2022년 12월 6일,아니 뭐가 열리지 않으니 거래를 할 수 없네요 지웠다 다시 깔아도 멈춰서 넘어가질 않습니다 진짜 개선이 필요합니다 이렇게 되지도 않는걸 만들어 놓고 ... 리뷰 안 보고 사용한 제가 잘못인건지..참 안된다는 글 많은데...왜 계속 개선이 안되는 건가요,1,2022년
2021년 10월 8일,앱 켤 때 띵-소리(알림) 나는 거 너무 싫어요 업데이트 하면서 바꼈는데 알림 소리 싫어하는 사람도 있는데 갑자기 바꾸고 변경 설정도 안 되게 해 놓은거 진짜 무례하다고 생각해요,1,2021년
2023년 9월 15일,자주는 아니지만 쓰면 편하네요,4,2023년
2023년 7월 25일,앱 홈회먼-첫 페이지 개편 후 메뉴 접근성이 더 좋아졌어요!,5,2023년
2022년 1월 1일,UI는 점점 보기 더 어렵고 복잡해져가네요 업데이트 전 UI들이 훨씬 보기 좋고 편했어요 어떻게하면 업데이트를 하면 할수록 불편해지는건지,1,2022년
2023년 6월 25일,계좌 입금 및 출금 내역 알림 기능이 있다면 더 좋을 것 같아요,4,2023년
2023년 7월 28일,간편하고 좋음 재밌는 서비스와 포인트도 최근 많이 주는듯,5,2023년
2023년 7월 21일,송금할때나 주식볼때 진짜 잘 사용하고 있습니다~~ 짱💛,5,2023년
2023년 5월 25일,이틀째 안 되다가 지금은 잘 됨. 집 와이파이 문제였던 듯..,4,2023년
2023년 7월 17일,아니 인터페이스좀 작작바꿔 바코드결제는 또 어디다가 숨긴거야 좀 적응할라면 바꾸고 좀 적응하려고 하면 바꾸고 진짜 고객입장에서 좀 생각좀 해라 쫌 지들 마음대로 바꾸고 싶을때 바꾸고 어휴 돈은 돈대다 엄청 처먹고 평점 1점도 아깝다야,1,2023년
2023년 6월 23일,이야~ 펀드 알림은 또 왜 따로 만들어서 계속 알림 오게 만드실까.. 찾느라 고생했네. 알림은 안 받고 싶어서 껐는데 자꾸 새로운 알림이 생기면 불편하겠죠?,1,2023년
2023년 7월 25일,본인 인증이 한번에 되야 편리하게 사용할건데 매번 오류나니 어떻게 사용하라는 겁니까 불변하게 매번,1,2023년
2023년 7월 24일,나에 관한 정보와 알고 싶은 정보를 거의 모두 제공되어 좋아요,5,2023년
2023년 7월 20일,이 앱으로 신용점수 올리고 대출 받았습니다. 페이 만세입니다ㅠㅠ 자산관리도 가계부 대신 쓰기 너무 편함,5,2023년
2023년 7월 21일,앱이 개편되면서 좀더 직관적이고 다양한 금융컨텐츠를 받을수 있어서 좋네요,5,2023년
2023년 7월 27일,내가 쓰는 자산관리 금융앱 중 제일 편리 이거 쓰고 카뱅앱 빼고 다른 금융앱 다 없앰 불필요한 마이데이터 서비스 여러개 가입하느니 이거 하나 쓰는게.. 이거 쓰고 돈이 차곡차곡 모이는거 같음ㅎ,5,2023년
2023년 7월 20일,송금이랑 결제때문에 쓰는데 주식도 은근 편하고 좋네요,5,2023년
2023년 7월 20일,최애앱입니다 덕분에 주식도 해봤고 달달하네요,5,2023년
2023년 7월 3일,주식이 장난으로 보이나 업뎃한 뒤부터 개판이네 진짜 다른걸로 넘어갈까 고민될 정도로 불편함,1,2023년
2022년 11월 23일,"만보기는 알림와서 개선된듯하여 다시 써봤는데, 첫날부터 측정치가 엉망이네요. 8개 만보기앱중에 얘혼자만 측정치가 절반도 안됨. 예전 버전이 하루걸러 0으로 측정됬었으니, 이제 좀 나아진거라 해야하나",1,2022년
2021년 2월 15일,뭐가 바뀌긴 했는데.... 주식 계좌 추가할 때 공동인증서 등록증 화면에서 무한 대기.... 진행이 안 되는데요. 이 문제는 작년에도 있었음.,1,2021년
2022년 6월 16일,카카오페이에등록된카드가만료되고 전화번호도바뀌어서 제등록을하려고 로그인을했는데 휴대폰인증을하려하면 공지사항기존카카오계정이있으니 그것으로로그인하라고합니다 그런데넘복잡해요 기존계정을 삭제하고 새계정을만들려고하는데 방법좀쉽게설명해주세요 카카오톡계정은있읍니다,2,2022년
2021년 10월 10일,계좌연결이 제대로 안되네요. 26주적금이 최근게 아니고 예전에 만기해지된 게 연결되어버려요. 다시 업데이트해도 마찬가지구요. 미니금고랑 버킷리스트는 찾기도 힘들고 홈화면에 바로가기추가도 안되네요. 점점 더 페이쓰지말라고 이러는 건가요?,1,2021년
2022년 2월 26일,atm 출금이 페이봇으로 검색해서 들어가면 무한 로딩 걸려서 진행이 안되요. 메뉴를 찾아서 들어가야지만 정상적으로 되네요. 이것땜에 현금 필요했는데 한참 헤맷어요... 앱개발 좀 똑바로 하세요...,2,2022년
2023년 8월 9일,인증을 계속 하라 하네요. 완전 최악,1,2023년
2022년 10월 30일,만보기 대결하는데 어플이 자꾸 꺼짐. 꺼진 동안은 아무리 많이 걸어도 반영 안됨. 기본 헬스어플이랑 연동하면 괜찮을텐데 그럴 가능성 없어보임.,1,2022년
2023년 2월 10일,위젯 중에 되는 것도 있고 안되는 것도 있네요 갤럭시노트9입니다. 지우고 다시 설치하니까 위젯 선택시 빨라지긴 했어요.,3,2023년
2021년 10월 18일,업데이트 이후에 바코드가 사용시간 초과라고 자주떠요 새로고침해도 인식이 잘안되고 완전히 나갔다가 들어오기를 몇번해야 인식할때가 많아요,2,2021년
2023년 3월 18일,카뱅 결제 누르니까 연결상태 안 좋다고 다시 하라는데 왜 그런가요? 데이터 잘 되고 와이파이도 잘 되는데요. 지웠다 깔아도 똑같아요.,1,2023년
2022년 1월 23일,변경된 사항들 때문에 못 쓰겠네요 쉽게 바뀐다면서 무슨 어렵게 바뀌고 있어요 간편결제 외에는 안 쓸것 같습니다 차라리 업데이트 안 했을 때가 훨씬 좋았던 것 같네요,1,2022년
2020년 4월 2일,안녕하세요 아직도 로그인을 하지 못하고 있는 유저입니다 업데이트 전에는 인증실패가 되었는데 이제는 주민등록번호 자동입력 ui문제로 키보드로 입력을 못하는 상황이네요 이용을 하려해도 못하니 안타깝네요 샤오미 노트 7 기종에서 이용을 못하고 있습니다,1,2020년
2023년 9월 19일,재미가 솔솔하네요!,4,2023년
2023년 8월 2일,편리해서 자주 이용하고 있어요 카카오톡이랑 연동되어서 송금도 편리하고 비밀번호 인증 업데이트 되어서 더 안심하고 사용할 수 있을 것 같네요!,5,2023년
2023년 8월 12일,제가 페이 못 사용 하고 있어요. 기존 페이 한번 만든 적 있는데 기존 계정 못 사용 하고 지금 새로운 계정 으로 사용하고 있어 그런데 계정 로그인 할따 마다 페이는 기존 에서 사용 가능 한다고 문구만 계속 뜨고 있어 못 사용 하고 이것 어떻게 해야 되는 잘 모르겠어요.,1,2023년
2023년 9월 15일,"주식란 너무 불편, 이벤트는 숨박꼭질. 몇번 들락거려야 나온다. 왜 이렇게 만들어 놓은건지.",2,2023년
2023년 1월 12일,장기간 사용을 안해서 오랜만에 접속을 했습니다. 근데 자잘한 오류라고 해야 하나 카카오페이증권 계좌해지를 하려고 하니 은행 인증부터 막히네요. 그리고 타임아웃 메시지도 뜨고요. 사용하는데 좀 불편해요. 신분증 인증도 한번에 안 되고... 이 부분 보완해주세요.,1,2023년
2023년 7월 12일,업데이트 후에 저축은행 송금 표시가 사라져서 송금을 못합니다.,1,2023년
2021년 10월 14일,뭐 때문인지 몰라도 온라인연계투자 조회할 수 있는 탭을 꽁꽁 숨겨놨네. 홈 노란색 동그라미 > 전체보기 > 온라인연계투자현황 보면 조회되네요. 다른 경로로는 찾아볼수가 없네. 전화상담하시는 분들만 고생하시겠네. 더이상 카카오페이에 추가 투자할 일은 없을 듯하네요.,1,2021년
2022년 6월 1일,카카오톡 탈퇴했다가 다시 가입해서 전에쓰던 계정으로 페이 로그인 하려니까 넘어가지지가 않네요. 기존계정으로 로그인 할까요 팝업만 계속뜨고 확인 누르면 다시 처음페이지로 돌아가요. 도대체가 로그인이 안되는데 어떻게 쓰란말인거죠? ㅠㅠ,1,2022년
2023년 6월 27일,업데이트하고나서 쓰기 불편해요ㅡㅡ,1,2023년
2023년 7월 9일,QR코드 결제 초점이 자꾸 안맞춰져서 짜증나네요,1,2023년
2022년 1월 29일,"토스,네이버페이보다 내용이나 기술적으로나 많이 뒤쳐진다. 증권은 베타버전치고는 괜찮던데 이것부터 제대로 만들어보고, 페이 앱 전반적으로도 개선시켜 나가길.",2,2022년
2023년 5월 26일,전에 폰기종을 안알려줘서요 갤럭시A30은 만보기가 안되나요,1,2023년
2023년 2월 22일,요기요 주문하는데 경쟁사인 페이코처럼 결제 요청 후 자동으로 승인?-결제 후 돌아가기 기능이 안되서 7% 할인을 못받았네요. 아쉽습니다. 제가 확인 안해서 그런 거긴 한데 기능 개선 부탁드립니다.,4,2023년
2023년 9월 4일,어디서나 사용하기 편하네요^^,5,2023년
2023년 9월 7일,편안한 앱입니다.,5,2023년
2020년 7월 7일,접속은 되는데 투자버튼만 누르면 네트워크 연결이 불안하다고나오면서 자동으로 종료됩니다. 정상적인접속이 안되네요. 왜그럴까요?,2,2020년
2022년 8월 26일,만보기 기능도 굉장히좋고 무료보험까지 이전에 비해 여러가지 추가되고 기능들이 좋아졌네요 증권 라이언 캐릭터 넘 이쁘네요,5,2022년
2022년 11월 29일,진짜 답답해서 적어요 뭔 인증하는데 다안된다고 뜨냐고..인증하라는거 다했고 비번까지 입력했는데 카드정보 오류 계속뜨네요. 카드 발급 한참 기다리고 드디어 와서 결제방법 추가하려는데 사람을 들들볶음 하다가 폰던질뻔했네요 진짜 일 똑바로하세요,1,2022년
2023년 10월 15일,혜택-매일모으기-퀴즈를 찾는거 자체가 미션이다 탭 하나 새로 만들지도 않고 숨은그림찾기를 만들어놈,5,2023년
2020년 11월 6일,자산관리에서 계좌를 연동했는데 송금하려니까 또 하라고 하네요? 너무 번거롭고 비효율적입니다. ars 또한 인증이 안 되는데 ㅋㅋㅋ.. 73번 누르라고 해서 눌렀더니 몇 초 반응 없다가 압력시간 초과.. 다른 ars들은 숫자 누르면 바로 되는데 여기는 그런 것도 없고 끝까지 들으면서 해도 에러 나네요 3번 시도했는데 짜증나서 지워요. ars나 계정연동 등에서 다른 앱의 반만 닮았어도 좋겠습니다.,1,2020년
2023년 10월 12일,카카오페이가 비번 5번 틀려서 로그인도 안되고 카카오페이에 계좌 연결이 안되어 있는데 다른계좌에 1원 넣어서 인증하라 하면 뭘 어케 하라는거야,1,2023년
2023년 9월 28일,지문사용이 안되네요. 불편해요,2,2023년
2020년 8월 27일,민증밖에 없는데 발급받은지 오래돼서 사진흐릿하다고 다른 신분증으로 재인증하라니..재인증하기전엔 송금 결재 투자가 제한된다니..공인인증서며 각종 카드에 통장들에 핸폰 인증까지 다 되어있는데도 안되나요? 민증말곤 사진 있는건 그나마 11년전 여권..근데 여권은 안된다고 밑에 분 답글에 적혀있고 운전은 안할거라서 면허증은 없고 이것땜에 사진찍고 민증재발급 신청하러가자니 넘 귀찮고..가끔하는 카카오결제에 리워드 화면에서 자꾸 펀드창이 뜨길래 에잇.. 귀찮지만 해볼까했다가 갑자기 이게 뭔지..기존에 페이에서 하고있던 자동 투자나 톡딜 결제 같은것도 제한되는건가요? 설마.. 그럼 완전 망삘인데..ㅠ.ㅠ,2,2020년
