날짜,리뷰,별점,month
2023년 4월 26일,삼성페이 네이버페이 연동 자동으로 안되서 여러가지 시도해보고 결재도 5번정도 해봤는데 다안됨. 설명도 개 간단하게 해놨는데 똑같이 따라해도 안되면 어쩌라는건지,1,2023년
2023년 10월 3일,업뎃 이후로 결제 큐알 띄우려면 한참 기다려야됨ㅠㅠ왜죠,2,2023년
2023년 5월 13일,앱 자체는 편하게 쓰고 있는데 하단의 다른 탭으로 전환할때 속도가 느립니다. 이거 개선해주시면 더 잘 쓸꺼같아요.,4,2023년
2023년 1월 19일,편의점 충전하기 할려고 하니까 이 어플 설치하라고 뜨네요. 없애주세요..페에앱 없이도 편의점 충쟌하기 가능하게 해주세요.이 앱 너무 불편합니다. 요즘에 너무 자주 바꿔서 익숙하지도 않고요 ㅡ,1,2023년
2023년 10월 4일,"유료멤버십 결제하고 잘 사용하다가 VIBE 사용 막아놓아서 멤버십해지함. 4,900원 내고 별 메리트 없음",2,2023년
2021년 9월 26일,"4개월간 만족하며 잘 사용하고 있습니다!! 특히, 자산 관리는 하루마다 체크하고있습니다ㅎㅎ 한가지 바라는점은 자산을 숫자뿐만 아니라 내 자산이 줄어드는지 늘어나는지 시각적 자료로 직관성있게 그래프도 추가된다면 좋을 거 같아요!! 꼭 만들어주세요!! 보는 재미가 쏠쏠합니다",5,2021년
2023년 8월 13일,1년 넘게 쓰는 가계부관리앱. 다른거 다 써봤는데 이거만한게 없음.,5,2023년
2022년 7월 11일,어제부터 앱 실행이 안됩니다. 어플 실행시 안전하지 않은 환경 또는 비정상적인 접근으로 앱실행을 종료합니다. 라는 메시지와 함께 어플이 바로 꺼집니다.,1,2022년
2023년 8월 19일,안되는 단말기가 많은건가요?처음 몇번 되더니 되던 곳도 안되네요.다시 설치 해야되나요?,2,2023년
2023년 3월 29일,워치앱에 카드 등록하면 이상거래라며 사용할 수 없게 막힙니다. 사실상 쓸 수 없는 기능인데 그냥 모양새를 위해 맠든 기능인듯 합니다,1,2023년
2022년 3월 26일,잘 쓰고있었는데 업데이트 후에 악성 어플리케이션이 감지되었다며 꺼집니다. 어떤 어플인지 알려주지도 않고 새로 설치한 어플도 없습니다. 해결방법 부탁드립니다.,3,2022년
2023년 9월 2일,"앱 시작화면 설정에서 결제 외에 자산, 혜택 등 다른 항목으로 지정하면 마지막 선택된 카드로 고정되어서 페이위젯에서 다른 카드를 눌러도 바뀌지가 않습니다.",5,2023년
2023년 9월 25일,업데이트 할 때마다 구려지네요,1,2023년
2023년 8월 21일,인증번호가 계속 오고 인증이 안되는데 황당스럽네요,1,2023년
2023년 9월 24일,잘쓰고있습니다. 맥도날드 드라이브쓰루에서는 네삼페 결제불가입니다. 네삼페는 nfc결제를 언제지원하나요????,4,2023년
2023년 8월 20일,배송지 수정 적용 안 됨 바꿔도 바꿔도 그대로여서 결국 주문 취소하고 카카오페이로 재주문,1,2023년
2023년 9월 14일,앱 아이콘 디자인 누가했나요 예전이 훨씬 나음... 스포티파이인줄,2,2023년
2023년 9월 21일,갤럭시S23 사용중인데 갤럭시워치5에는 왜 호환되지 않는기기라고 뜨는건가요?,3,2023년
2023년 9월 13일,업데이트 후 뽑기가 안됐어요ㅠㅠ,1,2023년
2023년 9월 13일,"그래도 네이버인데, 아이콘이 이렇게 촌스럽게 바뀔줄이야~",3,2023년
2023년 9월 23일,사용자들이 제일 원하는 카드순서 변경기능 몇년째 안해주네요... 한국 IT기업인 네이버가 이 정도 밖에 안 되나.... 이러니 다른 IT기업에 밀리지.... 평점 봐라.. 사용자 의견좀 들으시죠...,1,2023년
2023년 9월 8일,업데이트 하면서 결제 안됨(2023년 9/7~),1,2023년
2023년 10월 2일,삼성페이 연동해서 사용하는데 삼성페에 해서 인식율이 좋지 않습니다. 인식율에 대한 개선 부탁드립니다.,4,2023년
2023년 7월 14일,현장결제 안 먹어요!!! 여러번 시도해도 안 돼서 결국 삼성페이로 해요. 나만 잘 안되나 싶었는데 같은 증상인 사람도 많고 좀 기다리면 개선 되겠지 싶어서 가만히 있었는데 한 달이 지나도 여전한 거 보니 관리를 아예 안하시나봐요.,1,2023년
2023년 3월 8일,"너무 잘사용하고 있습니다. 준비중인 기능들(많이 사용한 사용처, 예상되는 지출 내역 등) 도 빨리 오픈 되었으면 좋겠어요.",5,2023년
2022년 11월 23일,앱은 직관적이고 좋아요. 그런데 무슨근거로 충전금액을 정해서 개인계좌에서 인출하는지모르겠네요 상품금액은 116000인데 120000원이 자연스럽게 충전되는식은 좀 곤란하죠. 개선부탁합니다.,3,2022년
2023년 5월 28일,빠르고 적립혜택도 크고 사용이 편리한 앱^^,5,2023년
2022년 1월 14일,그동안 신용카드로만 결제해서 복잡하고 할 게 많아서 너무 화났는데 네이버페이 결제하고 아무리 길어도 2분도 안되서 끝나니까 너무 좋아요. 앞으로도 자주 쓸게요.,5,2022년
2023년 8월 16일,일부 결제 디바이스에서 인식이 불가능한 문제 존재,3,2023년
2021년 11월 23일,시작화면 텝을 선택할수있게해주세요. 현재는 가운데 결재가 기본인데 사용자별로 자주쓰는게 다를수았다고 생각됩니다. 저는 자산탭을 제일 많이 쓰고있습니다. 시작텝을 선택할수있게해주세요.,5,2021년
2023년 7월 20일,모바일이나 pc 브라우저로 송금기능되던걸 어플다운유도를 쳐하시니 1점을 드립니다,1,2023년
2023년 7월 9일,왜 이걸로 삼페 키면 nfc가 작동 안함? mst만 작동됨 피드백도 안하네 진짜 일 하긴 하냐?,1,2023년
2023년 6월 29일,네이버페이가 삼성페이 인식이잘안되요 왜그러는거에요 여러번 똑같이해도 오류아닌가싶네요 새로업데이트 해주세요 불편합니다.,5,2023년
2023년 7월 23일,충전은 앱 없이 pc에서도 가능하고 인출은 오로지 앱만 써라? 돌았나 ㅋㅋㅋㅋ,1,2023년
2023년 5월 16일,와치에서 네이버 페이 사용시 비밀번호 없이 바로 겔제하게 해 주세요 작은와치에서 6자리 비밀번호 누루기가 불편합니다,4,2023년
2023년 6월 1일,앱에 오류가 있다고 자꾸 튕김. 재설치해도 안됨. 갑자기 왜 안되나요?,1,2023년
2023년 7월 5일,결제 내역은 있고 장바구니는 없고 장바구니 보려면 몇 단계나 거쳐야 하는데 왜이러는지 이해 할 수 없음.,3,2023년
2023년 3월 30일,"삼성페이 지원하는건 좋은데, nfc 결제도 지원했으면 좋겠습니다. 한번씩 직원분들이 오해하는 경우가 있어 꼭좀 지원해주셨음합니다.",5,2023년
2023년 6월 24일,결제가 안되는곳이 간혹있음. 삼페는 되는데 네페는 안되는곳들...,3,2023년
2023년 3월 28일,잘 쓰고 있습니다. 근데 저희 동네에 네이버페이가 가능한 편의점이 얼마없어요ㅠㅠ 네이버페이에 NFC 기능이 있으면 좋을것 같아요. 저희 동네에 다 NFC 사용해서.... 제발 부탁드립니다ㅠㅠ,4,2023년
2022년 2월 18일,편의점에서 바로바로 결제할 수 있는 시스템이 정말 좋음. 돈 없을 때 가끔 사용하는 편. 게다가 할인도 살 때마다 돼서 정말 좋음.,5,2022년
2023년 10월 26일,앱실행시 결제큐알코드 뜨기전까지엄청로딩이오래걸려서 그냥포기하는경우가 많음 진심 쓰기싫어짐,1,2023년
2023년 7월 22일,네이버페이 인식 안되는곳이 너무 많음 그에 반면 삼성페이는 바로 인식되는데 대기업 맞나여? 개선좀 하자,1,2023년
2023년 3월 19일,결제수단 변경을 도무지 못찾겠습니다. 기본이 포인트+출금계좌로 셋팅되어있어서 결제할 때마다 매번 다른카드로 바꿔줘야하는게 매우 불편합니다. 출금계좌를 해제해도 마찬가지.,5,2023년
2021년 12월 14일,오류 해결됐어요. 신속 답변 감사합니다. 추가로 네이버페이 현장결제 이벤트 혜택 확인하는 게 어렵네요. 네이버페이 페이지 상에 쉽게 노출돼서 편하게 확인될 수 있으면 좋겠어요. 포스트 들어가야 볼 수 있는 것 같아요.,5,2021년
2023년 8월 8일,휴대폰 기변으로 네이버페이 다시깔았는데 장바구니 아이콘이 사라졌어요 이거 왜그러나요,2,2023년
2021년 9월 10일,네이버앱에 그대로 있는데..굳이 이걸 또 써야되나(?) 앱 특화된것도 없고 귀찮게 하나 하나 또 새로 등록해야되고 특출나게 사용자 인터페이스가 좋아진것도 아니고...정체성에 의문을 가지게 만드는 앱,1,2021년
2023년 10월 19일,계좌로 페이 머니 송금 정도는 그냥 브라우저로 가능하게 해 주면 안 되나요 너무 불편합니다...,4,2023년
2021년 8월 9일,올해 2월 1일에 네이버페이 고객센터에 QR결제시 네이버 기본 어플 자체가 너무 무거워서 별도의 어플을 만들어달라고 문의를 넣었습니다. 지금 이 어플을 보고 네이버가 얼마나 고객의 소리를 귀 기울여 듣는 기업인지 다시금 느낍니다. 제 핸드폰이 보급형이라 용량도 적고 렉도 많이 걸리는데 이 어플은 일단 가볍습니다. 용량도 많이 차지하지 않고 네이버 기본 앱에서 QR 결제 하려면 거의 10초를 기다려야하는데 이건 3초면 뜹니다. 너무 만족하고 쓰고 있습니다. 추후 QR 결제시 자동 통신사 할인 및 QR 체크인하듯 핸드폰으로 QR 결제해서 일반 자영업자들한테까지도 네이버페이로 결제하는 시스템까지 구축된다면 핀테크 시대. 네이버페이만 계속 쓸꺼 같습니다.,5,2021년
2022년 7월 7일,멤버십 위젯이 노트10의 위젯엣지에서 정상동작 안합니다. 2x2 잘 사용중에 없어졌네요. 복구되기 바라며 위젯엣지에서도 사용가능하게 해주세요,3,2022년
2023년 8월 15일,결제할때 마다 유효기간이 만료되었다고 뜹니다 모든 카드가 그렇습니다 5g상태든 와이파이 상태든 똑같고 한번시작되면 한동안 계속 오류가 납니다,1,2023년
2023년 4월 18일,갤럭시 노트9에서 계속 오류납니다. 삼성페이는 잘 되는데 교환권 탭을 누르면 휴대폰이 먹통이 되고 뒤로가기 버튼을 눌러도 반응이 없어요.,3,2023년
2023년 8월 7일,이 브라우저는 2단계인증없이 로그인가능 체크해도 매번 다시 2단계인증하라고 뜨고 인증은 되지도 않고 쓰레기앱,1,2023년
2023년 8월 2일,충전은 그냥되고 송금은 앱설치하게 만들고 살짝 빡치는? 원래 안된것도 아니고 바꾼거잖아요,1,2023년
2023년 4월 21일,네이버 앱을 잘 사용중인데 네이버페이 휴대전화 본인인증이 완료되고 로그인 시도하면 로그인안되고 휴대전화 본인인증화면으로 돌아가네요 ㅠ ㅠ 폰 재부팅하고 어플 최신업했는데도 동일하네요 ㅠ,1,2023년
2021년 10월 15일,카드결지원이 안되어 오프라인에서는 사용하지않게 됩니다. 어서 지원해주세요. 온라인에서는 편하게쓰고 있어요. 카카여페이보다 네이버페이가 더좋은데...오프라인에서는 카카오페이를 사용하게되네요..,3,2021년
2023년 4월 29일,반나절이지나도록 로그인조차 안고침. 딱 사람열받는구조로 될것처럼 오류걸고 튕구기 무한반복. 진짜 신뢰도 한번에 바로 바닥까지떨어짐,1,2023년
2023년 3월 27일,개발자는삼페와연동기능추가기능안내할려면 정확한날짜에 모든사용자들이업데이트후사용할수있게하세요 누군 업데이트돼서 먼저쓰게하고 차별하지마세요. 기존사용자도 나갈수있어요,1,2023년
2022년 3월 25일,앱내 스크린샷이 막혔던데 왜 막힌거죠? 그리고 업데이트 내역은 어디서 볼 수 있나요? 업데이트는 수시로 되는데 무슨 기능이 변경되었는지 확인할 수가 없어요,1,2022년
2023년 5월 27일,네이버 쇼핑시 유용하게 사용할 수 있어 너무 좋아요,5,2023년
2023년 4월 10일,1. 갤럭시 워치에서도 삼성페이 적용된게 맞나요? 2. 워치에 원래 있던 포인트결제랑 멤버십이 사라지고 삼성페이로 설정한 카드만 뜨는데 혼용이 불가한가요? 3. 워치로 버스나 지하철같은 대중교통은 불가한가요?. 추가 좀... 4. 워치 타일 좀 예쁘고 심플하게 만들어주세요..,1,2023년
2021년 8월 6일,"자산, 송금, 혜택 탭을 누르면 네트워크에 접속할 수 없다고 나오네요. 웹상에서 광고를 보기 싫어서 프라이빗 DNS를 설정해뒀는데. 자산, 송금, 혜택이 광고인가요?? 왜 안뜰까요? 너무 웹을 남발하는건 아닌지... 앱으로 만들지 걍..",1,2021년
2023년 6월 16일,결제내역이 좀 크게 표시됐으면 싶네요,3,2023년
2022년 9월 27일,워치 타일 중에서 '최근에 결제한 카드'는 오류가 빈번해서 잘 써먹을 수 없을 것 같습니다. 타일이 위젯같은 개념인데 ㅋㅋ 불러오지 못했습니다 이 멘트만 하루에 수십 번 봅니다!,1,2022년
2023년 6월 25일,23.6.25.추가 네이버앱에서 네이버페이 들어가는거하고 다른게 1도 없는데 이 앱의 존재이유를 모르겠네요.. // 다크모드 지원해주세요 + 송금할때 계좌전액보내는 버튼추가해주세요,3,2023년
2022년 3월 30일,지금까지 잘쓰고 있었는데 갑자기 악성 애플리케이션 감지되었다고 꺼지네요;; 플레이스토어나 원스토어 안거친 앱 문제라기엔 업데이트 전부터 그렇게 쓰던 앱이 여러개 있어서요......,4,2022년
