날짜,리뷰,별점,month
2023년 8월 27일,"수수료 없는 거 정말 좋습니다. 그런데 교통카드에서 분명 8월 23일에 5,000원 충전을 했는 데 토스 소비에는 티머니 충전이라 되어 있고 돈 마저 빠져 나갔는데도 충전 되지 않았습니다. 금일인 28일에도 10,000원으로 충전하였고 위와 같은 상황입니다. 문의를 넣어보았지만 왜인지 문의에 답장 온 게 없더군요. 신속히 이 상황을 해결 해 주시길 바라는 마음입니다.",2,2023년
2023년 8월 25일,지금 사용에 매우 불편합니다. Home외의 모든것이 백지로 나오고 진행이 안되고있습니다. 첨부하려고해도 할수가없네요. 갑자기 상당히 불편해지고 문제가 있다고생각합니다. 매매등 볼수도 할수도없습니다.,2,2023년
2023년 9월 24일,안녕하세요. 토스 잘 쓰고 있었는데 동영상 광고도 들어오고 혜택도 점점 줄어서 아쉬워요. 포인트도 출금 수수료있어서 잘 안모으게 됩니다. 토스페이 이용이나 기프티콘 판매 등으로 토스 자체에서 소진시키고자 하는거라면 걍 토스증권에서 포인트 투자되게 해주세요. 감사합니다.,3,2023년
2023년 9월 12일,토스페이등등잘쓰고 잇는데 갑자기 이것저것바뀌더니 혜택페이지만 안됨 한번씩 포인트받으려고 들어가면 다른페이지 다들어가지는데 혜택만잠시문제가생겻어요 나오고 한참을 안됨. 일부러 포인트못받게하려고 그러는건가라는 생각이듬. 문의하려고 채팅하기누르면 상담사채팅아니라서 질문도못하고 답답한질문선택만나옴 선택밖에못하는데 내가원하는 질문이없어서 문의도못함 진짜 답답하네요...,3,2023년
2023년 8월 19일,저금통이 한가지 더 생겼으면 좋겠는게 디데이를 정하고 디데이까지 본인이 원하는만큼 자유롭게 저금하는 저금통이 있으면 좋을거 같음 목표 금액 없이 할 수 있으면 좋겠음 글고 업뎃하고 별로라고 생각하는 부분이 많아짐 알림도 늦게 오고 혜택도 줬다 뺐기ㅋㅋ,3,2023년
2023년 8월 28일,23.08.28 잦은 업데이트는 알겠는데요.. 지금 토스가 업뎃 하고 나서 부터는 총체적 난국입니다..핸펀 먹통되고 토스앱 잦은 튕김 현상발생되고 인터넷 데이터 오류뜨고 접속안되고 그리고 GPS오류 무슨 사는곳이 부산인데 서울로 뜨고 어쩌다 GPS잡으면 방문포인트 인식 불가능 하고 렉은 렉대로 로딩은 로딩대로 데이터도 펑펑 날려먹고 배터리도 겁나게 잡아먹는 그런 앱이 되어 버렸네요... 하...하...하...,1,2023년
2023년 9월 6일,토스 라이브 바뀌기 전으로 다시해줘요 2.3분정도밖에 지나지않았는데 들어가면 받지도 못하고 어떻게 그시간에 딱딱 마쳐서 봅니까 알람시간도 1분지나서 알람뜨고 알람뜨고 들어가도 없는경우가 있어요 9시에 시작하면 1분전에 알람을주던지 정각에 알람이 떠야지 1분지나 뜨니 당연히 없는거 아닙니까,3,2023년
2023년 8월 30일,라이브방송 알림을 2-3분 후에 보내는 이유가 뭔가요? 포인트 받기를 선착순으로 바꿨으면 알림이 정시에 오는게 정상아닙니까? 그리고 포인트를 받고 난 뒤에 진동은 왜 옵니까? 설정을 소리로 했는데 진동이 오는건 무슨 이유인가요? ... 상식이 통한지 않는군요.,1,2023년
2023년 9월 19일,주식이나 이벤트등 접속하면 연결이 아예 안되는 코너가 있어요 어떻게 해도 연결이 안되는데 핸폰 전원 껐다 키니까 연결이 되네요 이런 오류가 자주있는데 어플 삭제후 재설치하면 신분증이나 이런거 다시 인증해야하나요?,1,2023년
2023년 9월 19일,"하... 로딩 느려서 대응 힘들고요 차트 로딩 느려서 미치겠고요 자세한 차트보기 가끔 사라지고 업데이트 하라는데 장 끝나갈때 지금 2시 50분쯤 나오고요 광고목적+상품 목적 앱을 분할해서 따로만드시고 증권앱으로만 확실하게 갈 필요가 있고요 차트보기가 좀 불편한게 지혼자 앞뒤로 계속 흔들릴때도 있고 캔들 지목해서 정보 보려고 롱터치 하는데 계속 엉뚱한 확대를해서 불편합니다. 개선중인것 같은데 하락장, 상승대응 필요시즌 9월 셋째주에 딱 맞춰서 업데이트 하는게 이해 안됩니다. 할거면 주말에 하세요 제발.",1,2023년
2023년 9월 12일,그래요.. 혜택을 줄일 수 있습니다. 근데 개인정보가 노출 되는 방법은 피해서 줄여야 하지 않나요? 함께 토스 켜고 포인트 받기가 14일부터 정책이 바뀌는데 왜 친구를 맺어서 내 정보인 이름이 드러나게 바꾸는 겁니까? 개인정보 노출 돼서 입을 수 있는 피해라는 게 있는데.. 물론 본인 선택이지만 꼭 그렇게 선택지를 짜야 했을까요? 좀 많이 실망했습니다!! 지금이라도 혜택을 줄이는 제대로 된 방법을 찾으셨으면 좋겠습니다.,1,2023년
2023년 9월 17일,최근 압데이트 이후로 토스에서 시스템 괴부하로 앱을 꺼둘라는 알림창이 계속 뜨고 있습니다. CPU를 12% 이상 차지한다고요. 확인 하시고 수정 해주세요. 실제로 토스 들어가면 버벅거리고 끊키는 현상도 증거 됩니다.,1,2023년
2023년 9월 1일,전체적으로 좋습니다 계속 발전하려는 모습이 보이구요 근데 궁금한점 및 바라는점이 있습니다 궁금한점은 왜 토스 마크를 바꿨는가 입니다. 이전 마크가 더 예뻤는데.. 바뀌고 살짝 중국스러워 진것같아서 아쉬웠습니다 바라는점은 토스홈화면에 자산란에 토스증권이 뜨게 되어있는데 그러면 토스증권에서 금액안뜨게해도 홈화면에서 보이니.. 토스증권에서 잠구는 의미가 없습니다. 꼭 의견 반영해주시길 기대하겠습니다.,5,2023년
2023년 9월 28일,여러분 일단 별점 0점 주기도 아깝고요 또 이 앱 정말 기분 나쁘네요 광고할때는 수수료 없다고 토스가 다 낸다고 광고하고서는 막상들어가보면 하 그래요 만14세 되기전까지는 수수료가 없었는데 만14세 딱 되자마자 수수료 10% 가져가는건 뭐죠? 솔직히 돈 충전할때 데이터 필요해서 많이 불편하고요 요즘 토스 앱 때문에 저장공량이 없어지고 앱만 점점 무거워지더라구요 진짜 별로고요 그냥 다른 기업 사용하던지 그래야겠네요 하 개별로네요 실망했어요 토스,1,2023년
2023년 8월 26일,토스 포인트 수수료 정책이 최근에 바뀐걸 보았어요. 토스 증권 주식 자동모으기 기능에 한정해서 수수료 없이 토스 포인트를 사용할 수 있게 해주시면 매우 감사할 것 같습니다.,5,2023년
2023년 9월 14일,"전체적으로 고객을 위한 다양한 포인트와 이벤트가 다른 앱에 비해 좋다고 생각합니다. 하지만 계속적인 포인트 축소와 인출시 10% 수수료 부담, 1분도 안돼서 끝나버리는 라이브쇼핑 포인트 등은 고객을 좀 우롱한 것 겉다는 생각이 드네요.",3,2023년
2023년 8월 29일,라이브 쇼핑 3분도 안 됐는데 왜 다 끝나있는거죠? 분명 라이브 방송 알림까지 다 설정해 놓고 알림소리 듣고 들어가보면 3분도 안 됐는데 벌써 다 끝나있고 이럴거면 라이브 방송 알림 설정이 왜 있는거죠? 한 두 번도 아니고 벌써 여러번 그랬습니다.,1,2023년
2023년 9월 4일,현재 토스 결제가 전혀 안됩니다. 결제하려고 하면 로딩만 되고 결제화면으로 안넘어가집니다. 수동결제를 하려고 '직접 알림을 받아서 한다'를 해도 결제 진행이 되지 않습니다. 빠른 시일 내에 오류 수정했으면 좋겠네요.,1,2023년
2023년 9월 19일,업데이트 이후로 앱이 급격히 무거워짐을 느낌 로딩도 느려지고 전반적으로 반응이 한박자씩 늦는다. 전에는 가볍고 빨랏는데 이러면 토스 안쓰죠 .... 앱 안정성을 높이던가 해야할듯요,1,2023년
2023년 8월 17일,라이브방송으로 포인트잘모았는데 요즘은 별로 시스템이 점점 포인트를 안주려고하는듯..라이브 알람도 전체적으로 켰으면좋겠음 하나씩키는게너무짜증이남,1,2023년
2023년 8월 26일,라이브 보고 포인트 받는 정책 바꾸고 나서는 앱 속도도 엄청 느려지고 라이브 알람은 정각에 오지도 않고 2분만 늦게 들어가도 포인트 소진되네요. 포인트를 이제 확 줄이셨나 그냥 삭제합니다,1,2023년
2023년 8월 23일,광고보고 포인트 받기 정말 불편합니다... 알림은 정각에 뜨지도 않고 3분뒤에 알람이 울려서 들어가보면 매일 끝난거 있고 안끝난거 있고 오락가락하네요? 광고 알림 기준이 도대체 뭐죠? 하던 사람 입장으로서 기분이 별로 좋지 않내요... 농락하시는 건지 아니면 주기 싫은 건지... 그냥 하지를 마세요... 기분 엄청 상합니다...,1,2023년
2023년 10월 24일,잘 쓰고 있지만 해냄 저금통이 최대 5개까지만 만들 수 있는거랑 해냄 저금통을 만들때마다 위치를 위아래로 옮기고 싶은데 옮기려면 지웠다가 다시 만들어야 하는 점이 아쉬워요.,4,2023년
2023년 8월 18일,최근에 업데이트하면서 편의성이 매우 떨어졌네요 토스라이브는 알람신청을 해도 바로 반영이 안되어서 기억력테스트를 하는 느낌입니다,2,2023년
2023년 8월 14일,"앱은 괜찮은데, 저 버그로 만보기가 현재 걸음 수가 아닌 총합 걸음 수를 표기해서 보상을 못 받고 있어서 고칠수있다면 또다른 사람이 버그 걸리기 전에 만보기를 고치는 게 좋을 것 같습니다",4,2023년
2023년 9월 8일,"토스 GNL 서비스 가입 과정 중 주민등록증 정보 입력 했는데, 자꾸 다시 확인 하라고 하네요... 주민등록증 발급일이 10년 넘어서 인식이 안되는 건지...앱 자체 오류인건지.... 해외에서 사용 할려고 하는데 빠른 확인 부탁드려요!",1,2023년
2023년 10월 25일,광고 덕분에 배터리 장난 아니게 줄어듬 1. 주둥이만 살아서 혜택은 계속 줄이는 군 2. 이제 가입자 좀 늘었나 보네 배짱 장사인가? 3. 혹 해서 가입하지 마세요 나처럼 열받지 말고 4. 광고 1분 보고 6원? 중간 광고 엄청 많음!!,1,2023년
2023년 8월 19일,핸폰 바꿔서 통신사만 딴걸로 로그인 하는데 안맞데요; 내갸 나인걸 인증하는데 뭐 어떡해 하라는지도 모르겠고요 그돈 어떡해 그럼 다시 돌려받을까요?? 하.. 핸드폰도 바꿨는데 그돈 다시는 못받아요? 원래쓰는 통신사 로도 해보니 그것도 아니라네요; 이딴앱 처음 보네요;;다신 안쓸꺼고요 추천도 안드려요 내가 이런앱을 1년동안 사용한것도 아까울 정도로 너무 짜증나네요;; 별 1점도 주기 아까워요;;;,1,2023년
2023년 9월 25일,1. 차트 안보이는 오류 9시 땡하면 무조건 안보인다고 보면됨 ( 지연 걸림 ) 2. 가끔가다가 다른 차트가 표시됨 ( 확실하진않음 ) 전혀 다른 모양의 차트. 분명 플러스인데 음봉떠있거나 등등 3. vi 걸렸다는 표시같은게 생겼으면 좋겠음,1,2023년
2023년 10월 6일,"이 토스가 내 5000원 먹음. 버스카드 그 티머니 충전 하려고 했는데 안되서 다시 했는데 2번 충전함. 글서 잔액 봤는데 5610원임. 5000원이면 다이소 부자되고, 편의점이면 과자 2~3봉지, 나의 한끼를 채울수 있는 돈인데 이건 좀 아닌듯. 1별도 아까움. 토스 나락 삼성페이 최고 악마도 이건 쫌 할듯... 빨리 복구해 주세요.",1,2023년
2023년 9월 4일,댓글 삭제 기능 좀 주세요 1년 전에 댓글 단 글이 왜 제 질문글 답변이라면서 알림이 계속옵니다 X버튼이나 지우는 메뉴가 안보여서 우측 상단부를 눌러보니 토스아이드가 변경되어 송금할 수 없다는 팝업만 뜨네요 못지우는건가요? 신고 기능으로 본인 댓글 삭제 요청이라도 되면 좋겠네요,3,2023년
2023년 8월 17일,"라이브 쇼핑 알림 하나 키고 다른것도 키려고 뒤로 가기 누르면, 매번 맨윗줄로 자동 이동되서 할때마다 밑으로 다시 이동하려니 짜증이 나네요. 안그랬었는데 업데이트 이후 그럽니다. 수정 좀 해주세요",3,2023년
2023년 9월 7일,"산책을 좋아해서 거의 매일 만보이상을 걷다가 벌써 무릎이 안좋아진 20대 초반입니다... 만보를 '걷는' 것이 건강에 좋다고 홍보하기에는 조금 더 보충할 부분이 있다고 생각합니다. 실제로 젊은층까지도 운동을 이유로 관절을 계속 움직여 소모된 탓에 연골연화증을 진단받는 사람들이 많습니다. 그리고 지금 토스에서 내걸음수를 누르면 '핫도그 하나만큼 칼로리를 소모했어요' 와 같은 문구가 뜨는데, 그렇게 써두는 것 또한 토스만보기 사용자들이 본인의 관절건강은 생각치 못하고 칼로리 소모에만 집중하여 잘못된 걷기운동을 할 수 있겠다는 생각이 듭니다. 그래서 무조건 만보를 걷는것이 좋다라고 홍보되어서는 안된다고 생각하고, 바른자세로 걷는 방법이나, 관절에 무리가 가지 않도록 걷는 법, 관절의 이상신호 등 만보걷기에 대한 여러가지 정보도 같이 게재해주면 좀 더 건강을 챙겨주려는 토스의 모습도 보게될 수 있지 않을까 생각하네요^^",5,2023년
