날짜,리뷰,별점,month,리뷰1,리뷰2
2021년 12월 16일,토스가 훠어어얼씬 좋네요. 보기에도 불편하고 송금도 10회만 무료고 불편하고요. 혜택은 점점 창렬해지고 보기에도 너무 불편하네요 ui가 계속 변하는데 점점 구려져요 예전보다 더,1,2021년,토스가 훠어어얼씬 좋네요 보기에도 불편하고 송금도 회만 무료고 불편하고요 혜택은 점점 창렬해지고 보기에도 너무 불편하네요 UI가 계속 변하는데 점점 구려져요 예전보다 더,"['어어', '얼씬', '불편', '송금', '무료', '불편', '혜택', '점점', '창렬', '해지', '불편', '점점', '구려']"
2023년 6월 21일,"홈 화면 왜 바꿨어요?! 미니멀리스트 깔끔하고, 좋아하는 기능 설정해서 홈화면에서 잘 쓰고 있었는데, 왜 여타 은행들처럼 뭐가 뭔지도 모르게 이것저것 정신 없고 불편한 홈화면으로 만들었써욧?! 토스 쓰러 갑니다~ ㅂㅇㅂㅇ",1,2023년,홈 화면 왜 바꿨어요 미니멀리스트 깔끔하고 좋아하는 기능 설정해서 홈화면에서 잘 쓰고 있었는데 왜 여타 은행들처럼 뭐가 뭔지도 모르게 이것저것 정신 없고 불편한 홈화면으로 만들었써욧 토스 쓰러 갑니다,"['화면', '미니', '리스트', '아하', '설정', '화면', '여타', '처럼', '정신', '불편', '화면']"
2021년 11월 1일,간편송금을 정말 유용하게 잘 쓰고 있습니다. 하나 아쉬운건... 예약송금 기능이 월 단위 밖에 없어서 아쉽네요. 일단위와 주 단위도 추가해주셨으면 좋겠네요.,4,2021년,간편송금을 정말 유용하게 잘 쓰고 있습니다 하나 아쉬운건 예약송금 기능이 월 단위 밖에 없어서 아쉽네요 일단위와 주 단위도 추가해주셨으면 좋겠네요,"['간편', '송금', '유용', '예약', '송금', '단위', '단위', '단위', '셨으']"
2023년 9월 13일,빠르고 편해요,5,2023년,빠르고 편해요,[]
2023년 9월 12일,항상 편하게 잘쓰고 있어요~,5,2023년,항상 편하게 잘쓰고 있어요,['항상']
2023년 8월 16일,뇌가 없는건가 카카오뱅크랑 연결하려면 입출금계좌 필여하다는데 이미 있는데 왜자꾸 쳐 만들라고 하는거야 짜증나게,1,2023년,뇌가 없는건가 카카오뱅크랑 연결하려면 입출금계좌 필여하다는데 이미 있는데 왜자꾸 쳐 만들라고 하는거야 짜증나게,"['결하', '려면', '입출금', '계좌', '짜증']"
2023년 8월 9일,비밀번호 재설정이 안 되네요 담당자분한테전화해도모르고 누구한테전화해야되는지 쫌 알려주세요 빠른답변부탁드립니다,1,2023년,비밀번호 재설정이 안 되네요 담당자분한테전화해도모르고 누구한테전화해야되는지 쫌 알려주세요 빠른답변부탁드립니다,"['비밀번호', '설정', '담당자', '분한', '전화', '누구', '전화', '답변', '부탁', '드립']"
2023년 9월 16일,점검을 꼭 주말 황금타임에 7시간씩이나 해야 한다고하고 지금 거기다 2시간 더 연장한건 뭡니까? 어이가없네 이게 저번에 서버불타서 먹통된거랑 다른게뭐임?,1,2023년,점검을 꼭 주말 황금타임에 시간씩이나 해야 한다고하고 지금 거기다 시간 더 연장한건 뭡니까 어이가없네 이게 저번에 서버불타서 먹통된거랑 다른게뭐임,"['점검', '주말', '황금', '타임', '시간', '이나', '고하', '거기', '시간', '연장', '어이', '저번', '서버', '불타', '먹통', '된거', '뭐임']"
2023년 9월 10일,공짜로 과자가 생기니 기분이 좋네요. 감사해요.,5,2023년,공짜로 과자가 생기니 기분이 좋네요 감사해요,"['공짜', '과자', '생기', '기분', '감사']"
2023년 8월 24일,좋아요~^^이런 이벤트가 자주 있음 좋겠네요,5,2023년,좋아요 이런 이벤트가 자주 있음 좋겠네요,"['이벤트', '자주']"
2023년 9월 8일,불편함 없이 사용중입니다...월드 카카오페이가 될수 있도록 기원합니다^^,5,2023년,불편함 없이 사용중입니다 월드 카카오페이가 될수 있도록 기원합니다,"['불편', '월드', '도록', '기원']"
2023년 9월 8일,주식거래하는데 계속튕김 개선좀,2,2023년,주식거래하는데 계속튕김 개선좀,"['주식', '거래', '튕김', '개선']"
2023년 9월 6일,갈수록 사용하기 좋게 업데이트 되는거 같아요. 감사합니다.,5,2023년,갈수록 사용하기 좋게 업데이트 되는거 같아요 감사합니다,"['갈수록', '업데이트', '감사']"
2023년 9월 7일,사용처도많고너무편리합니다,5,2023년,사용처도많고너무편리합니다,['편리']
2023년 8월 27일,점점 기능이 많아지고 좋아요,5,2023년,점점 기능이 많아지고 좋아요,"['점점', '아지']"
2023년 9월 19일,간단 명료하게 만들어주세요,5,2023년,간단 명료하게 만들어주세요,"['간단', '명료']"
2023년 8월 27일,카카오페이 위젯 4X1 바코드 결제 화면에서 주카드 변경 후 결제하면 이전에 설정된 주카드로 결제가 되네요,1,2023년,카카오페이 위젯 X 바코드 결제 화면에서 주카드 변경 후 결제하면 이전에 설정된 주카드로 결제가 되네요,"['위젯', '바코드', '결제', '화면', '카드', '변경', '제하', '이전', '설정', '카드', '결제']"
2023년 9월 4일,쓰기편해요. 유용한앱,5,2023년,쓰기편해요 유용한앱,"['쓰기', '유용']"
2023년 8월 17일,최악의 기업답게 app도 최악 이네요 무한 루프에 빠져서 먹통상태로 노답입니다,1,2023년,최악의 기업답게 APP도 최악 이네요 무한 루프에 빠져서 먹통상태로 노답입니다,"['최악', '기업', '최악', '무한', '루프', '먹통', '상태', '노답']"
2023년 8월 8일,신용카드 안쓰는데 무순카드관리 헛소리하네 일단차단밖고 안쓸가고민이다.별한개도 안까운데 사실빵점 주고십은데 그게안되서 별한개주는거야,1,2023년,신용카드 안쓰는데 무순카드관리 헛소리하네 일단차단밖고 안쓸가고민이다 별한개도 안까운데 사실빵점 주고십은데 그게안되서 별한개주는거야,"['신용카드', '무순', '카드', '관리', '헛소리', '일단', '차단', '고민', '개도', '까운', '사실', '빵점', '그게']"
2023년 9월 7일,재미있고 톡톡 튀는 아이디어가 좋아요,4,2023년,재미있고 톡톡 튀는 아이디어가 좋아요,"['재미', '톡톡', '아이디어']"
2023년 9월 13일,그래 참 유용하고 편리해요,5,2023년,그래 참 유용하고 편리해요,"['유용', '편리']"
2020년 12월 26일,사용한지는 얼마 안됏는데 어플내에서 인증하다가 확인창이 안뜨는? 버그가 있어 다시 다운받아보고 본인확인 다시하고 탈퇴하고 재가입해도 어플오류때문에 못쓰겠어요. 카톡에서 보고 인증하는게 더 편해요~,1,2020년,사용한지는 얼마 안됏는데 어플내에서 인증하다가 확인창이 안뜨는 버그가 있어 다시 다운받아보고 본인확인 다시하고 탈퇴하고 재가입해도 어플오류때문에 못쓰겠어요 카톡에서 보고 인증하는게 더 편해요,"['한지', '얼마', '안됏는데', '어플', '인증', '버그', '다운', '아보', '본인', '탈퇴', '가입', '어플', '오류', '보고', '인증']"
2023년 6월 13일,인증이 안되요?? 휴대폰이 신랑 명의로 되어있어 최초 카카오톡도 신랑정보로 되어있으면 이용할수 없나요??? 인증정보가 다르다고 계속 오류입니다 삭제하고 다시 깔아도 ㅡㅡ 카톡을 새로 시작해야하나?? 우쒸,1,2023년,인증이 안되요 휴대폰이 신랑 명의로 되어있어 최초 카카오톡도 신랑정보로 되어있으면 이용할수 없나요 인증정보가 다르다고 계속 오류입니다 삭제하고 다시 깔아도 카톡을 새로 시작해야하나 우쒸,"['인증', '휴대폰', '신랑', '명의', '최초', '신랑', '정보', '인증', '정보', '오류', '시작', '우쒸']"
2021년 10월 2일,새로운 UI가 좋긴 한데 카카오페이를 쓰려면 어플을 꼭 찾아서 들어가야되는게 불편해요 위젯이나 잠금화면에 간단히 실행가능하게 해주면 좋을거같아요,5,2021년,새로운 UI가 좋긴 한데 카카오페이를 쓰려면 어플을 꼭 찾아서 들어가야되는게 불편해요 위젯이나 잠금화면에 간단히 실행가능하게 해주면 좋을거같아요,"['려면', '어플', '불편', '위젯', '이나', '금화', '간단', '실행']"
2023년 7월 20일,"혜택 페이지의 모든 버튼, 충전 창의 액수 선택 버튼이 안 눌러집니다. 다시 설치해도 마찬가지. LG V20폰입니다. 어찌 해야 하는지 알려주세요.",1,2023년,혜택 페이지의 모든 버튼 충전 창의 액수 선택 버튼이 안 눌러집니다 다시 설치해도 마찬가지 LG V 폰입니다 어찌 해야 하는지 알려주세요,"['혜택', '페이지', '모든', '버튼', '충전', '창의', '액수', '선택', '버튼', '설치', '마찬가지', '어찌']"
2022년 1월 21일,업데이트할때마다 버퍼링. 혹시나 와이파이잡아서 해야하나생각되서 와이파이서 업데이트하는데도 매 한가지네요. 돈잔치하기 급급해서 기술쪽 업그레이드는 신경쓰기힘드신가봐요?,1,2022년,업데이트할때마다 버퍼링 혹시나 와이파이잡아서 해야하나생각되서 와이파이서 업데이트하는데도 매 한가지네요 돈잔치하기 급급해서 기술쪽 업그레이드는 신경쓰기힘드신가봐요,"['업데이트', '마다', '버퍼링', '와이파이', '생각', '와이파이', '업데이트', '한가지', '잔치', '기술', '업그레이드', '신경', '쓰기', '신가']"
2019년 10월 14일,지문인증 잘 사용하다가 최근에 얼굴인식으로 몇번 사용했었습니다 그런데 지문인증이 더 편한것 같아서 설정을 다시 바꿨는데 지문인증이 안되네요 이것때문에 시간만 날리고 짜증나 죽겠습니다,1,2019년,지문인증 잘 사용하다가 최근에 얼굴인식으로 몇번 사용했었습니다 그런데 지문인증이 더 편한것 같아서 설정을 다시 바꿨는데 지문인증이 안되네요 이것때문에 시간만 날리고 짜증나 죽겠습니다,"['지문', '인증', '최근', '얼굴인식', '지문', '인증', '설정', '지문', '인증', '시간', '짜증']"
2022년 1월 5일,카드 사용내역 카테고리 분류 시 같은 가맹점에서 결제한 건은 결제 건마다 카테고리를 분류하려고 하면 같은 가맹점에서 결제된 다른 건들도 같이 카테고리가 변경됩니다.ㅜㅜ 이거만 개선해 주시면 너무 완벽할 거 같아요!,5,2022년,카드 사용내역 카테고리 분류 시 같은 가맹점에서 결제한 건은 결제 건마다 카테고리를 분류하려고 하면 같은 가맹점에서 결제된 다른 건들도 같이 카테고리가 변경됩니다 이거만 개선해 주시면 너무 완벽할 거 같아요,"['카드', '카테고리', '분류', '가맹', '결제', '결제', '건마', '카테고리', '분류', '가맹', '결제', '카테고리', '변경', '거만', '개선', '완벽']"
2023년 7월 3일,업데이트하고 주식 편의성이 굉장히 하락함,1,2023년,업데이트하고 주식 편의성이 굉장히 하락함,"['업데이트', '주식', '의성', '하락']"
2023년 8월 31일,이앱만 사용하면5g에서 lte로 변환됨 통신사문제인가했는데 이앱의 문제임 이유가 뭔가요? 답주세요,1,2023년,이앱만 사용하면 G에서 LTE로 변환됨 통신사문제인가했는데 이앱의 문제임 이유가 뭔가요 답주세요,"['변환', '통신사', '문제', '문제', '뭔가', '답주']"
2023년 8월 17일,이거 1원씩 확인할때 4글자 입력하라고 하는데 대체 왜 2글자만 떠요?ㅋㅋㅋ,1,2023년,이거 원씩 확인할때 글자 입력하라고 하는데 대체 왜 글자만 떠요,"['글자', '입력', '대체', '글자']"
2023년 5월 18일,간결한 인터페이스와 직관적인 화면구성을 제공합니다,5,2023년,간결한 인터페이스와 직관적인 화면구성을 제공합니다,"['간결', '인터페이스', '직관', '화면', '구성', '제공']"
2022년 12월 6일,아니 뭐가 열리지 않으니 거래를 할 수 없네요 지웠다 다시 깔아도 멈춰서 넘어가질 않습니다 진짜 개선이 필요합니다 이렇게 되지도 않는걸 만들어 놓고 ... 리뷰 안 보고 사용한 제가 잘못인건지..참 안된다는 글 많은데...왜 계속 개선이 안되는 건가요,1,2022년,아니 뭐가 열리지 않으니 거래를 할 수 없네요 지웠다 다시 깔아도 멈춰서 넘어가질 않습니다 진짜 개선이 필요합니다 이렇게 되지도 않는걸 만들어 놓고 리뷰 안 보고 사용한 제가 잘못인건지 참 안된다는 글 많은데 왜 계속 개선이 안되는 건가요,"['리지', '거래', '개선', '필요', '는걸', '리뷰', '보고', '잘못', '개선']"
